DATE,NPIV
2018-06-26 4:30,824.3570505
2018-06-26 5:30,824.3833497
2018-06-26 6:30,823.6637854
2018-06-26 7:30,819.6790276
2018-06-26 8:30,823.2442194
2018-06-26 9:30,819.7677879
2018-06-26 10:30,817.4655087
2018-06-26 11:30,823.6730743
2018-06-26 12:30,827.9812027
2018-06-26 13:30,835.7173886
2018-06-26 14:30,839.4578438
2018-06-26 15:30,841.1725487
2018-06-26 16:30,845.5848283
2018-06-26 17:30,850.5251126
2018-06-26 18:30,855.5082669
2018-06-26 19:30,862.6712505
2018-06-26 20:30,867.4155232
2018-06-26 21:30,869.73019
2018-06-26 22:30,874.6165536
2018-06-26 23:30,870.3672895
2018-06-27 0:30,867.4447242
2018-06-27 1:30,864.1643925
2018-06-27 2:30,858.4447706
2018-06-27 3:30,851.1604641
2018-06-27 4:30,844.1340552
2018-06-27 5:30,837.881852
2018-06-27 6:30,834.95485
2018-06-27 7:30,835.4974935
2018-06-27 8:30,831.9038629
2018-06-27 9:30,828.4653906
2018-06-27 10:30,828.3781136
2018-06-27 11:30,833.2965209
2018-06-27 12:30,837.2673474
2018-06-27 13:30,841.0566108
2018-06-27 14:30,847.0513292
2018-06-27 15:30,851.1604407
2018-06-27 16:30,856.9990378
2018-06-27 17:30,864.7325532
2018-06-27 18:30,868.8789523
2018-06-27 19:30,873.2119989
2018-06-27 20:30,878.3726758
2018-06-27 21:30,880.6607402
2018-06-27 22:30,883.8137843
2018-06-27 23:30,879.5829791
2018-06-28 0:30,876.3104763
2018-06-28 1:30,873.9919449
2018-06-28 2:30,869.6530585
2018-06-28 3:30,865.9413789
2018-06-28 4:30,861.2384332
2018-06-28 5:30,856.0006326
2018-06-28 6:30,854.9031201
2018-06-28 7:30,850.8904099
2018-06-28 8:30,846.7254978
2018-06-28 9:30,849.3798972
2018-06-28 10:30,850.6263432
2018-06-28 11:30,854.4013075
2018-06-28 12:30,856.1513641
2018-06-28 13:30,861.9817028
2018-06-28 14:30,868.7079186
2018-06-28 15:30,870.0005329
2018-06-28 16:30,873.7707449
2018-06-28 17:30,878.4989321
2018-06-28 18:30,875.9293788
2018-06-28 19:30,880.5941293
2018-06-28 20:30,886.7775175
2018-06-28 21:30,886.6413994
2018-06-28 22:30,888.0832851
2018-06-28 23:30,885.9207085
2018-06-29 0:30,886.4753403
2018-06-29 1:30,883.2689345
2018-06-29 2:30,880.7264426
2018-06-29 3:30,876.2413852
2018-06-29 4:30,873.6081199
2018-06-29 5:30,866.9427988
2018-06-29 6:30,865.5330361
2018-06-29 7:30,861.8119374
2018-06-29 8:30,863.4644312
2018-06-29 9:30,861.6768955
2018-06-29 10:30,864.4207012
2018-06-29 11:30,868.4591227
2018-06-29 12:30,874.6591838
2018-06-29 13:30,881.3324731
2018-06-29 14:30,887.4332152
2018-06-29 15:30,892.308067
